gbifID,genus,species,lon,lat,basisOfRecord
1094544363,Zilla,Zilla spinosa,34.95,30.23,HUMAN_OBSERVATION
1094518793,Zilla,Zilla spinosa,35.01,30.22,HUMAN_OBSERVATION
1094521116,Zilla,Zilla spinosa,34.9,30.17,HUMAN_OBSERVATION
1094557590,Zilla,Zilla spinosa,34.94,29.9,HUMAN_OBSERVATION
1094492173,Zilla,Zilla spinosa,34.84,30.09,HUMAN_OBSERVATION
1094564817,Zilla,Zilla spinosa,35.24,30.73,HUMAN_OBSERVATION
1094492179,Zilla,Zilla spinosa,34.84,30.09,HUMAN_OBSERVATION
1094565017,Zilla,Zilla spinosa,35.27,30.73,HUMAN_OBSERVATION
1094556294,Zilla,Zilla spinosa,34.95,30.36,HUMAN_OBSERVATION
1094493396,Zilla,Zilla spinosa,34.87,29.79,HUMAN_OBSERVATION
1094520713,Zilla,Zilla spinosa,35.06,30.27,HUMAN_OBSERVATION
1094557019,Zilla,Zilla spinosa,34.96,29.91,HUMAN_OBSERVATION
1094524153,Zilla,Zilla spinosa,35,30.18,HUMAN_OBSERVATION
1094493434,Zilla,Zilla spinosa,34.85,29.81,HUMAN_OBSERVATION
1094521121,Zilla,Zilla spinosa,34.9,30.17,HUMAN_OBSERVATION
1094510183,Zilla,Zilla spinosa,34.88,30.33,HUMAN_OBSERVATION
1094538655,Zilla,Zilla spinosa,34.82,30.18,HUMAN_OBSERVATION
48939020,Zilla,Zilla spinosa,34.957047,30.612991,OBSERVATION
48939013,Zilla,Zilla spinosa,34.985137,30.642808,OBSERVATION
48939006,Zilla,Zilla spinosa,34.976853,30.616635,OBSERVATION
48939012,Zilla,Zilla spinosa,35.009119,30.648258,OBSERVATION
48939015,Zilla,Zilla spinosa,34.992445,30.640114,OBSERVATION
48939021,Zilla,Zilla spinosa,34.958087,30.613895,OBSERVATION
48939003,Zilla,Zilla spinosa,34.963317,30.607591,OBSERVATION
48939011,Zilla,Zilla spinosa,34.970593,30.617526,OBSERVATION
48939005,Zilla,Zilla spinosa,34.973726,30.615728,OBSERVATION
48939014,Zilla,Zilla spinosa,34.90899,30.640853,OBSERVATION
48939002,Zilla,Zilla spinosa,34.961236,30.605783,OBSERVATION
48939007,Zilla,Zilla spinosa,34.975801,30.620242,OBSERVATION
48939017,Zilla,Zilla spinosa,35.003905,30.647348,OBSERVATION
48939008,Zilla,Zilla spinosa,34.975805,30.618438,OBSERVATION
48939019,Zilla,Zilla spinosa,34.974777,30.612122,OBSERVATION
48939024,Zilla,Zilla spinosa,35.002813,30.670798,OBSERVATION
48939010,Zilla,Zilla spinosa,34.970586,30.620232,OBSERVATION
48939001,Zilla,Zilla spinosa,35.005992,30.647351,OBSERVATION
48939004,Zilla,Zilla spinosa,34.964356,30.609397,OBSERVATION
48939009,Zilla,Zilla spinosa,34.979971,30.621151,OBSERVATION
48939022,Zilla,Zilla spinosa,34.958069,30.621111,OBSERVATION
