gbifID,genus,species,lon,lat,basisOfRecord
1697851287,Hordeum,Hordeum spontaneum,33.583333,34.919444,PRESERVED_SPECIMEN
1697851278,Hordeum,Hordeum spontaneum,33.630556,34.897222,PRESERVED_SPECIMEN
1697851296,Hordeum,Hordeum spontaneum,32.402778,34.755556,PRESERVED_SPECIMEN
1697851252,Hordeum,Hordeum spontaneum,32.408333,34.758333,PRESERVED_SPECIMEN
84545067,Hordeum,Hordeum spontaneum,35.308784,31.832585,OBSERVATION
1697851249,Hordeum,Hordeum spontaneum,33.088889,34.7,PRESERVED_SPECIMEN
1697851235,Hordeum,Hordeum spontaneum,33.088889,34.7,PRESERVED_SPECIMEN
84545064,Hordeum,Hordeum spontaneum,35.376394,31.834316,OBSERVATION
84545121,Hordeum,Hordeum spontaneum,35.579872,33.272133,OBSERVATION
84545023,Hordeum,Hordeum spontaneum,35.675195,33.23394,OBSERVATION
84545029,Hordeum,Hordeum spontaneum,35.691368,33.248304,OBSERVATION
84545007,Hordeum,Hordeum spontaneum,35.653807,33.247544,OBSERVATION
84545017,Hordeum,Hordeum spontaneum,35.654889,33.249343,OBSERVATION
1301068699,Hordeum,Hordeum spontaneum,36.454317,35.716667,UNKNOWN
1301068706,Hordeum,Hordeum spontaneum,36.526833,35.683333,UNKNOWN
1300958708,Hordeum,Hordeum spontaneum,36.60258,32.83965,UNKNOWN
1301068730,Hordeum,Hordeum spontaneum,36.70385,36.216667,UNKNOWN
1301068694,Hordeum,Hordeum spontaneum,36.625083,35.8,UNKNOWN
1301068771,Hordeum,Hordeum spontaneum,36.844367,36.316667,UNKNOWN
1094184048,Hordeum,Hordeum spontaneum,35.1,31.57,PRESERVED_SPECIMEN
1094184130,Hordeum,Hordeum spontaneum,35.1,31.57,PRESERVED_SPECIMEN
1094184137,Hordeum,Hordeum spontaneum,35.1,31.57,PRESERVED_SPECIMEN
1094184096,Hordeum,Hordeum spontaneum,35.1,31.57,PRESERVED_SPECIMEN
84544981,Hordeum,Hordeum spontaneum,35.549054,32.243383,OBSERVATION
84544993,Hordeum,Hordeum spontaneum,35.348935,31.838859,OBSERVATION
84544997,Hordeum,Hordeum spontaneum,35.519528,32.296665,OBSERVATION
84545085,Hordeum,Hordeum spontaneum,35.675195,33.23394,OBSERVATION
84545108,Hordeum,Hordeum spontaneum,35.691368,33.248304,OBSERVATION
1094411921,Hordeum,Hordeum spontaneum,35.1,32.56,HUMAN_OBSERVATION
1300958477,Hordeum,Hordeum spontaneum,35.72235,31.316667,UNKNOWN
1300958654,Hordeum,Hordeum spontaneum,35.824633,32.383333,UNKNOWN
1300958677,Hordeum,Hordeum spontaneum,35.83255,32.416667,UNKNOWN
1301068422,Hordeum,Hordeum spontaneum,36.560567,32.633333,UNKNOWN
1301068818,Hordeum,Hordeum spontaneum,45.366667,39.783333,UNKNOWN
84544047,Hordeum,Hordeum spontaneum,35.538643,32.586076,OBSERVATION
84544032,Hordeum,Hordeum spontaneum,35.507865,32.618616,OBSERVATION
84544191,Hordeum,Hordeum spontaneum,35.756867,32.912619,OBSERVATION
84544050,Hordeum,Hordeum spontaneum,35.307726,31.831684,OBSERVATION
84544222,Hordeum,Hordeum spontaneum,35.748299,32.909952,OBSERVATION
84544209,Hordeum,Hordeum spontaneum,35.747252,32.913563,OBSERVATION
84544312,Hordeum,Hordeum spontaneum,35.848704,32.899557,OBSERVATION
84544174,Hordeum,Hordeum spontaneum,35.848704,32.899557,OBSERVATION
84544331,Hordeum,Hordeum spontaneum,35.703551,32.936287,OBSERVATION
84544064,Hordeum,Hordeum spontaneum,35.563374,32.91062,OBSERVATION
84544056,Hordeum,Hordeum spontaneum,35.659174,33.040147,OBSERVATION
84544270,Hordeum,Hordeum spontaneum,35.753660000000004,32.912633,OBSERVATION
84544094,Hordeum,Hordeum spontaneum,35.653807,33.247544,OBSERVATION
84544098,Hordeum,Hordeum spontaneum,35.654889,33.249343,OBSERVATION
84544320,Hordeum,Hordeum spontaneum,35.756867,32.912619,OBSERVATION
84544325,Hordeum,Hordeum spontaneum,35.746868,32.850448,OBSERVATION
84544327,Hordeum,Hordeum spontaneum,35.74723,32.909957,OBSERVATION
84544102,Hordeum,Hordeum spontaneum,35.653812,33.248445,OBSERVATION
84544335,Hordeum,Hordeum spontaneum,35.688538,32.928231,OBSERVATION
84544241,Hordeum,Hordeum spontaneum,35.744007,32.907266,OBSERVATION
84544084,Hordeum,Hordeum spontaneum,35.579872,33.272133,OBSERVATION
84544103,Hordeum,Hordeum spontaneum,35.691368,33.248304,OBSERVATION
84544293,Hordeum,Hordeum spontaneum,35.742927,32.905467,OBSERVATION
